"stid","seq","moved_uty","treatment","expunge","white","female","age_enroll","income","income_lag","house_sat","move_deter","unemployed","unemploy_lag","ps_employed","ps_moved","local_unemploy","married","dependent","year"
"KSSTID0227",3,0,0,0,0,1,41,8.57905751507294,8.42962238524801,4,0,0,0,1,0,2.7,0,0,2022
"KSSTID0227",4,1,0,0,0,1,41,5.87155425043542,8.57905751507294,4,1,0,0,1,0,3.166666667,0,0,2022
"KSSTID0227",5,1,0,0,0,1,41,6.20822778745791,5.87155425043542,4,1,0,0,1,0,2.8,0,0,2022
"KSSTID0227",6,0,0,0,0,1,41,0,6.20822778745791,4,1,1,0,1,0,3.366666667,0,0,2023
"KSSTID0228",1,1,0,0,1,1,40,7.10318225012123,5.1519033480925,1,1,0,0,0,1,3.983333333,0,0,2021
"KSSTID0228",2,1,0,0,1,1,40,7.63436624874709,7.10318225012123,2,0,0,0,0,1,2.933333333,0,0,2022
"KSSTID0228",3,1,0,0,1,1,40,7.69538502424021,7.63436624874709,3,0,0,0,0,1,2.95,1,0,2022
"KSSTID0228",4,1,0,0,1,1,40,7.42179373606741,7.69538502424021,2,1,0,0,0,1,3.45,1,0,2022
"KSSTID0228",5,0,0,0,1,1,40,7.531514867306,7.42179373606741,2,1,0,0,0,1,2.833333333,1,0,2022
"KSSTID0228",6,1,0,0,1,1,40,0,7.531514867306,2,1,1,0,0,1,3.266666667,1,0,2023
"KSSTID0229",1,0,1,1,1,0,38,9.17848224832003,9.26952112839106,4,0,0,0,1,0,3.666666667,1,1,2021
"KSSTID0229",2,0,1,1,1,0,38,8.9700086975691,9.17848224832003,4,0,0,0,1,0,3.2,1,1,2022
"KSSTID0229",3,0,1,1,1,0,38,9.39205591184564,8.9700086975691,1,0,0,0,1,0,2.933333333,1,1,2022
"KSSTID0229",4,0,1,1,1,0,38,9.50392001949402,9.39205591184564,4,0,0,0,1,0,3.433333333,1,1,2022
"KSSTID0229",5,0,1,1,1,0,38,9.8225925234065,9.50392001949402,4,0,0,0,1,0,2.766666667,1,1,2022
"KSSTID0229",6,0,1,1,1,0,38,0,9.8225925234065,4,0,1,0,1,0,3.333333333,1,1,2023
"KSSTID0230",1,0,0,0,1,1,50,5.87717540070585,7.77109239152337,3,1,0,0,0,0,3.066666667,1,1,2021
"KSSTID0230",2,0,0,0,1,1,50,0,5.87717540070585,3,1,1,0,0,0,3.366666667,1,0,2022
"KSSTID0230",3,1,0,0,1,1,50,6.74061391778321,0,2,1,0,1,0,0,2.966666667,1,0,2022
"KSSTID0230",4,0,0,0,1,1,50,8.7148416882697,6.74061391778321,3,0,0,0,0,0,3.333333333,1,0,2022
"KSSTID0230",5,0,0,0,1,1,50,9.04549049263027,8.7148416882697,2,0,0,0,0,0,2.866666667,1,0,2022
"KSSTID0230",6,0,0,0,1,1,50,0,9.04549049263027,3,0,1,0,0,0,3.266666667,1,0,2023
"KSSTID0231",1,0,1,0,1,0,42,9.41774633451824,9.20751237696514,2,0,0,0,1,0,2.233333333,1,1,2021
"KSSTID0231",2,0,1,1,1,0,42,9.19323286956597,9.41774633451824,4,0,0,0,1,0,2.766666667,1,0,2022
"KSSTID0231",3,0,1,1,1,0,42,9.28849237030784,9.19323286956597,3,0,0,0,1,0,2.566666667,1,0,2022
"KSSTID0231",4,0,1,1,1,0,42,9.25651473697168,9.28849237030784,3,0,0,0,1,0,3.2,1,0,2022
"KSSTID0231",5,0,1,1,1,0,42,9.27489514298172,9.25651473697168,2,0,0,0,1,0,2.6,1,0,2022
"KSSTID0231",6,0,1,1,1,0,42,0,9.27489514298172,3,0,1,0,1,0,3.266666667,1,0,2023
"KSSTID0232",1,0,1,0,0,0,55,9.74278344583903,9.08470685174546,3,1,0,0,1,0,2.4,0,0,2021
"KSSTID0232",2,0,1,1,0,0,55,9.94192286118618,9.74278344583903,2,1,0,0,1,0,3.066666667,1,0,2022
"KSSTID0232",3,0,1,1,0,0,55,9.95513126052166,9.94192286118618,2,1,0,0,1,0,2.7,1,0,2022
"KSSTID0232",4,0,1,1,0,0,55,9.83634992330821,9.95513126052166,2,1,0,0,1,0,3.166666667,1,0,2022
"KSSTID0232",5,0,1,1,0,0,55,9.17918814090094,9.83634992330821,2,0,0,0,1,0,2.8,1,0,2022
"KSSTID0232",6,0,1,1,0,0,55,0,9.17918814090094,2,0,1,0,1,0,3.366666667,1,0,2023
"KSSTID0233",1,0,1,0,0,0,35,0,0,3,0,1,1,1,0,2.55,1,1,2021
"KSSTID0233",2,0,1,1,0,0,35,0,0,3,0,1,1,1,0,2.916666667,1,1,2022
"KSSTID0233",3,0,1,1,0,0,35,0,0,2,,1,1,1,0,2.716666667,0,1,2022
"KSSTID0233",4,0,1,1,0,0,35,0,0,,,1,1,1,0,3.083333333,1,1,2022
"KSSTID0233",5,0,1,1,0,0,35,0,0,,,1,1,1,0,2.583333333,1,1,2022
"KSSTID0233",6,0,1,1,0,0,35,0,0,,,1,1,1,0,3.083333333,1,1,2023
"KSSTID0234",1,0,1,0,0,0,32,7.83513232989385,8.24684272193693,3,1,0,0,0,0,3.066666667,1,1,2021
"KSSTID0234",2,0,1,1,0,0,32,6.75983514890551,7.83513232989385,3,,0,0,0,0,3.366666667,1,1,2022
"KSSTID0234",3,0,1,1,0,0,32,8.50538575721362,6.75983514890551,,0,0,0,0,0,2.966666667,1,1,2022
"KSSTID0234",4,0,1,1,0,0,32,8.52108560613158,8.50538575721362,2,,0,0,0,0,3.333333333,1,1,2022
"KSSTID0234",5,0,1,1,0,0,32,0,8.52108560613158,,,1,0,0,0,2.866666667,1,1,2022
"KSSTID0234",6,0,1,1,0,0,32,0,0,,,1,1,0,0,3.266666667,1,1,2023
"KSSTID0235",1,1,0,0,1,1,29,9.14468229103201,9.04376971589713,3,0,0,0,0,1,2.188888889,0,0,2021
"KSSTID0235",2,0,0,0,1,1,29,9.01097071868039,9.14468229103201,1,0,0,0,0,1,2.733333333,1,0,2022
"KSSTID0235",3,0,0,0,1,1,29,9.15696385655814,9.01097071868039,1,0,0,0,0,1,2.633333333,0,0,2022
"KSSTID0235",4,0,0,0,1,1,29,9.17873824356487,9.15696385655814,1,0,0,0,0,1,3.3,1,0,2022
"KSSTID0235",5,0,0,0,1,1,29,8.97844866690426,9.17873824356487,1,0,0,0,0,1,2.677777778,1,0,2022
"KSSTID0235",6,0,0,0,1,1,29,0,8.97844866690426,1,0,1,0,0,1,3.111111111,1,0,2023
"KSSTID0236",1,0,1,0,1,0,64,0,0,3,0,1,1,1,0,2,1,0,2021
"KSSTID0236",2,0,1,0,1,0,64,0,0,3,0,1,1,1,0,2.466666667,1,0,2022
"KSSTID0236",3,0,1,0,1,0,64,0,0,4,1,1,1,1,0,2.4,1,0,2022
"KSSTID0236",4,0,1,0,1,0,64,0,0,3,1,1,1,1,0,2.9,1,0,2022
"KSSTID0236",5,0,1,1,1,0,64,0,0,2,0,1,1,1,0,2.766666667,1,0,2023
"KSSTID0236",6,0,1,1,1,0,64,0,0,3,0,1,1,1,0,2.566666667,1,0,2023
"KSSTID0237",1,0,0,0,1,1,46,9.97246962396476,9.82746682916265,3,0,0,0,1,0,2.1,1,1,2021
"KSSTID0237",2,0,0,0,1,1,46,9.78123064904079,9.97246962396476,3,1,0,0,1,0,2.866666667,1,1,2022
"KSSTID0237",3,0,0,0,1,1,46,9.96986547468794,9.78123064904079,3,0,0,0,1,0,2.466666667,1,1,2022
"KSSTID0237",4,0,0,0,1,1,46,9.98836991478138,9.96986547468794,3,0,0,0,1,0,2.766666667,1,1,2022
"KSSTID0237",5,0,0,0,1,1,46,0,9.98836991478138,3,0,1,0,1,0,3.2,1,1,2023
"KSSTID0237",6,0,0,0,1,1,46,0,0,3,0,1,1,1,0,2.6,1,1,2023
"KSSTID0238",1,1,1,0,1,1,46,6.59814111353062,6.26801615512281,1,1,0,0,1,1,2.266666667,0,1,2021
"KSSTID0238",2,1,1,0,1,1,46,4.37626003977954,6.59814111353062,1,1,0,0,1,1,3.2,1,1,2022
"KSSTID0238",3,1,1,0,1,1,46,0,4.37626003977954,1,1,1,0,1,1,2.933333333,0,1,2022
"KSSTID0238",4,1,1,0,1,1,46,0,0,1,1,1,1,1,1,3.433333333,0,1,2022
"KSSTID0238",5,1,1,1,1,1,46,0,0,1,1,1,1,1,1,3.333333333,1,1,2023
"KSSTID0238",6,1,1,1,1,1,46,0,0,1,0,1,1,1,1,3.033333333,1,1,2023
"KSSTID0239",1,0,1,0,0,1,37,0,7.35770287382682,2,1,1,0,1,0,2.566666667,0,1,2021
"KSSTID0239",2,0,1,1,0,1,37,0,0,3,1,1,1,1,0,2.833333333,1,1,2022
"KSSTID0239",3,1,1,1,0,1,37,0,0,3,0,1,1,1,0,2.8,1,1,2022
"KSSTID0239",4,1,1,1,0,1,37,0,0,2,0,1,1,1,0,3.3,1,1,2022
"KSSTID0239",5,0,1,1,0,1,37,0,0,4,0,1,1,1,0,3.333333333,1,1,2023
"KSSTID0239",6,0,1,1,0,1,37,0,0,4,0,1,1,1,0,3.1,1,1,2023
"KSSTID0240",1,0,1,1,1,1,50,0,0,4,1,1,1,1,0,3.033333333,1,0,2022
"KSSTID0240",2,0,1,1,1,1,50,0,0,4,1,1,1,1,0,2.4,1,0,2022
"KSSTID0240",3,0,1,1,1,1,50,0,0,4,1,1,1,1,0,2.733333333,1,0,2022
"KSSTID0240",4,0,1,1,1,1,50,0,0,4,0,1,1,1,0,2.266666667,1,0,2022
"KSSTID0240",5,0,1,1,1,1,50,0,0,4,0,1,1,1,0,3.133333333,1,0,2023
"KSSTID0240",6,1,1,1,1,1,50,0,0,4,0,1,1,1,0,2.7,1,0,2023
"KSSTID0241",1,0,0,0,1,1,64,0,0,,,1,1,1,0,2.355555556,0,0,2021
"KSSTID0241",2,0,0,0,1,1,64,0,0,,,1,1,1,0,2.911111111,1,0,2022
"KSSTID0241",3,0,0,0,1,1,64,0,0,,,1,1,1,0,2.733333333,0,0,2022
"KSSTID0241",4,0,0,0,1,1,64,0,0,,,1,1,1,0,3.366666667,0,0,2022
"KSSTID0241",5,0,0,0,1,1,64,0,0,,,1,1,1,0,3.288888889,1,0,2023
"KSSTID0241",6,0,0,0,1,1,64,0,0,,,1,1,1,0,2.966666667,1,0,2023
"KSSTID0242",1,0,1,0,1,0,37,9.10069178678641,7.39334309156401,2,1,0,0,1,0,2.5,0,1,2021
"KSSTID0242",2,0,1,0,1,0,37,9.11062279384521,9.10069178678641,2,0,0,0,1,0,3.3,1,1,2022
"KSSTID0242",3,0,1,0,1,0,37,9.35054134839657,9.11062279384521,,0,0,0,1,0,2.833333333,0,1,2022
"KSSTID0242",4,0,1,0,1,0,37,9.41165949352833,9.35054134839657,2,1,0,0,1,0,3.366666667,1,1,2022
"KSSTID0242",5,1,1,1,1,0,37,0,9.41165949352833,2,0,1,0,1,0,3.466666667,1,1,2023
"KSSTID0242",6,0,1,1,1,0,37,0,0,2,0,1,1,1,0,2.9,1,1,2023
"KSSTID0243",1,1,1,0,0,1,30,9.11673603639195,8.54123974169475,4,0,0,0,1,1,3.066666667,0,1,2021
"KSSTID0243",2,0,1,0,0,1,30,6.25553888702416,9.11673603639195,3,0,0,0,1,1,3.366666667,0,1,2022
"KSSTID0243",3,0,1,0,0,1,30,7.72023096700812,6.25553888702416,3,0,0,0,1,1,2.966666667,0,1,2022
"KSSTID0243",4,0,1,0,0,1,30,8.04470968982728,7.72023096700812,3,0,0,0,1,1,3.333333333,0,1,2022
"KSSTID0243",5,0,1,0,0,1,30,0,8.04470968982728,2,0,1,0,1,1,3.266666667,0,1,2023
"KSSTID0243",6,0,1,0,0,1,30,0,0,1,0,1,1,1,1,3.033333333,0,1,2023
"KSSTID0244",1,0,0,0,1,1,62,7.83394881582765,7.87126160270377,4,,0,0,1,0,2.733333333,1,0,2022
"KSSTID0244",2,0,0,0,1,1,62,8.35465073222988,7.83394881582765,,,0,0,1,0,2.633333333,1,0,2022
"KSSTID0244",3,0,0,0,1,1,62,8.08701009539575,8.35465073222988,,,0,0,1,0,3.3,1,0,2022
"KSSTID0244",4,0,0,0,1,1,62,8.27257571696869,8.08701009539575,,,0,0,1,0,2.677777778,1,0,2022
"KSSTID0244",5,0,0,0,1,1,62,0,8.27257571696869,,,1,0,1,0,3.111111111,1,0,2023
"KSSTID0244",6,0,0,0,1,1,62,0,0,,,1,1,1,0,2.811111111,1,0,2023
"KSSTID0245",1,0,0,0,1,0,35,0,0,4,0,1,1,1,0,3,1,1,2022
"KSSTID0245",2,0,0,0,1,0,35,5.40730629155987,0,4,0,0,1,1,0,2.666666667,1,1,2022
"KSSTID0245",3,0,0,0,1,0,35,0,5.40730629155987,4,0,1,0,1,0,2.583333333,1,1,2022
"KSSTID0245",4,0,0,0,1,0,35,0,0,4,0,1,1,1,0,3.383333333,1,1,2023
"KSSTID0245",5,0,0,0,1,0,35,0,0,4,0,1,1,1,0,2.95,1,1,2023
"KSSTID0245",6,0,0,0,1,0,35,0,0,4,,1,1,1,0,3.183333333,1,1,2023
"KSSTID0246",1,0,1,1,1,0,56,0,0,3,0,1,1,1,0,3.366666667,1,0,2022
"KSSTID0246",2,0,1,1,1,0,56,0,0,2,0,1,1,1,0,2.966666667,1,0,2022
"KSSTID0246",3,0,1,1,1,0,56,0,0,3,0,1,1,1,0,2.866666667,1,0,2022
"KSSTID0246",4,0,1,1,1,0,56,0,0,3,0,1,1,1,0,3.266666667,1,0,2023
"KSSTID0246",5,0,1,1,1,0,56,0,0,2,0,1,1,1,0,3.033333333,1,0,2023
"KSSTID0246",6,0,1,1,1,0,56,0,0,3,,1,1,1,0,3.3,1,0,2023
"KSSTID0247",1,0,0,0,1,0,27,0,0,3,0,1,1,0,0,2.466666667,1,0,2022
"KSSTID0247",2,0,0,0,1,0,27,0,0,3,0,1,1,0,0,2.4,1,0,2022
"KSSTID0247",3,0,0,0,1,0,27,0,0,4,0,1,1,0,0,2.333333333,1,0,2022
"KSSTID0247",4,0,0,0,1,0,27,0,0,4,0,1,1,0,0,2.766666667,1,0,2023
"KSSTID0247",5,0,0,0,1,0,27,0,0,3,0,1,1,0,0,2.566666667,1,0,2023
"KSSTID0247",6,0,0,0,1,0,27,0,0,3,,1,1,0,0,2.9,1,0,2023
"KSSTID0248",1,0,1,1,0,0,36,7.61905519710666,8.62864690577757,2,0,1,0,0,0,3.2,1,1,2022
"KSSTID0248",2,0,1,1,0,0,36,7.43683173840292,7.61905519710666,2,1,1,1,0,0,2.933333333,0,1,2022
"KSSTID0248",3,0,1,1,0,0,36,8.22349304663889,7.43683173840292,2,0,0,1,0,0,2.766666667,1,1,2022
"KSSTID0248",4,1,1,1,0,0,36,0,8.22349304663889,3,0,1,0,0,0,3.333333333,1,1,2023
"KSSTID0248",5,0,1,1,0,0,36,0,0,3,0,1,1,0,0,3.033333333,1,1,2023
"KSSTID0248",6,0,1,1,0,0,36,0,0,3,,1,1,0,0,3.466666667,1,1,2023
"KSSTID0249",1,0,1,0,1,1,42,8.99323232033568,8.62870057630495,,,0,0,0,1,2.833333333,1,1,2022
"KSSTID0249",2,0,1,0,1,1,42,9.34180099704073,8.99323232033568,,,0,0,0,0,2.666666667,1,1,2022
"KSSTID0249",3,0,1,0,1,1,42,9.61716255883629,9.34180099704073,,,0,0,0,0,2.633333333,1,1,2022
"KSSTID0249",4,0,1,0,1,1,42,0,9.61716255883629,,,1,0,0,0,3.166666667,1,1,2023
"KSSTID0249",5,0,1,0,1,1,42,0,0,,,1,1,0,0,2.866666667,1,1,2023
"KSSTID0249",6,0,1,0,1,1,42,0,0,,,1,1,0,0,3.233333333,1,1,2023
"KSSTID0250",1,0,0,0,1,1,38,0,8.92403202220186,4,0,1,0,0,0,3.133333333,1,1,2022
"KSSTID0250",2,0,0,0,1,1,38,0,0,4,0,1,1,0,0,3.066666667,1,1,2022
"KSSTID0250",3,0,0,0,1,1,38,0,0,4,0,1,1,0,0,3,1,1,2022
"KSSTID0250",4,0,0,0,1,1,38,0,0,4,0,1,1,0,0,3.466666667,1,1,2023
"KSSTID0250",5,0,0,0,1,1,38,0,0,4,0,1,1,0,0,3.283333333,1,1,2023
"KSSTID0250",6,0,0,0,1,1,38,0,0,4,,1,1,0,0,3.383333333,1,1,2023
"KSSTID0251",1,1,0,0,1,1,57,9.14240729585054,9.06945399766431,3,1,0,0,1,1,2.466666667,1,0,2022
"KSSTID0251",2,0,0,0,1,1,57,9.31400645288993,9.14240729585054,2,0,0,0,1,1,2.4,1,0,2022
"KSSTID0251",3,0,0,0,1,1,57,9.39897777508996,9.31400645288993,2,1,0,0,1,1,2.333333333,1,0,2022
"KSSTID0251",4,0,0,0,1,1,57,0,9.39897777508996,3,0,1,0,1,1,2.766666667,1,0,2023
"KSSTID0251",5,0,0,0,1,1,57,0,0,3,1,1,1,1,1,2.566666667,1,0,2023
"KSSTID0251",6,0,0,0,1,1,57,0,0,3,,1,1,1,1,2.9,1,0,2023
"KSSTID0252",1,0,0,0,1,0,42,8.50182165233221,7.21228709384188,4,0,0,0,1,0,2.833333333,1,0,2022
"KSSTID0252",2,0,0,0,1,0,42,0,8.50182165233221,4,0,1,0,1,0,2.666666667,0,0,2022
"KSSTID0252",3,0,0,0,1,0,42,8.4587332250418,0,3,0,0,1,1,0,2.633333333,1,0,2022
"KSSTID0252",4,0,0,0,1,0,42,0,8.4587332250418,4,0,1,0,1,0,3.166666667,1,0,2023
"KSSTID0252",5,0,0,0,1,0,42,0,0,4,0,1,1,1,0,2.866666667,1,0,2023
"KSSTID0252",6,0,0,0,1,0,42,0,0,3,,1,1,1,0,3.233333333,1,0,2023
"KSSTID0253",1,0,1,1,1,0,43,9.8934877204578,9.87759932548355,4,0,0,0,1,0,2.816666667,1,1,2022
"KSSTID0253",2,0,1,1,1,0,43,9.91595945403145,9.8934877204578,4,0,0,0,1,0,2.5,1,1,2022
"KSSTID0253",3,0,1,1,1,0,43,9.91595945403145,9.91595945403145,4,0,0,0,1,0,2.55,1,1,2022
"KSSTID0253",4,0,1,1,1,0,43,0,9.91595945403145,3,0,1,0,1,0,3.133333333,1,1,2023
"KSSTID0253",5,0,1,1,1,0,43,0,0,4,0,1,1,1,0,2.716666667,1,1,2023
"KSSTID0253",6,0,1,1,1,0,43,0,0,4,,1,1,1,0,2.95,1,1,2023
"KSSTID0254",1,1,0,0,1,0,37,9.08906612412446,9.21458734082351,4,0,0,0,1,1,2,0,1,2021
"KSSTID0254",2,0,0,0,1,0,37,9.38078248003169,9.08906612412446,3,0,0,0,1,1,2.466666667,1,1,2022
"KSSTID0254",3,0,0,0,1,0,37,9.31331564520369,9.38078248003169,3,0,0,0,1,1,2.9,1,1,2022
"KSSTID0254",4,0,0,0,1,0,37,9.37561579884191,9.31331564520369,3,0,0,0,1,1,2.333333333,1,1,2022
"KSSTID0254",5,0,0,0,1,0,37,0,9.37561579884191,3,0,1,0,1,1,2.766666667,1,1,2023
"KSSTID0254",6,0,0,0,1,0,37,0,0,3,0,1,1,1,1,2.566666667,1,1,2023
"KSSTID0255",1,0,1,0,0,1,26,5.93806377038087,6.21098153036649,3,0,0,0,0,0,2.366666667,1,1,2021
"KSSTID0255",2,1,1,1,0,1,26,0,5.93806377038087,,1,1,0,0,0,2.833333333,1,1,2022
"KSSTID0255",3,0,1,1,0,1,26,0,0,2,,1,1,0,0,2.933333333,1,1,2022
"KSSTID0255",4,0,1,1,0,1,26,0,0,,,1,1,0,0,2.433333333,1,1,2022
"KSSTID0255",5,0,1,1,0,1,26,0,0,,0,1,1,0,0,3.2,1,1,2023
"KSSTID0255",6,0,1,1,0,1,26,0,0,,,1,1,0,0,2.9,1,1,2023
"KSSTID0256",1,0,0,0,1,0,47,10.1367711196825,9.70505368683728,3,0,0,0,0,0,2.466666667,1,1,2021
"KSSTID0256",2,0,0,0,1,0,47,9.51951481976606,10.1367711196825,3,0,0,0,0,0,2.833333333,1,1,2022
"KSSTID0256",3,0,0,0,1,0,47,9.88979574608423,9.51951481976606,3,0,0,0,0,0,3.133333333,1,1,2022
"KSSTID0256",4,0,0,0,1,0,47,10.0412257093075,9.88979574608423,3,0,0,0,0,0,2.666666667,1,1,2022
"KSSTID0256",5,1,0,0,1,0,47,0,10.0412257093075,3,,1,0,0,0,3.1,1,1,2023
"KSSTID0256",6,0,0,0,1,0,47,0,0,3,0,1,1,0,0,2.766666667,1,1,2023
"KSSTID0257",1,0,1,0,1,1,35,0,8.54044281217497,4,0,1,0,1,0,3.233333333,1,1,2022
"KSSTID0257",2,0,1,0,1,1,35,0,0,3,0,1,1,1,0,2.922222222,1,1,2022
"KSSTID0257",3,0,1,1,1,1,35,0,0,,0,1,1,1,0,3.444444444,1,1,2022
"KSSTID0257",4,0,1,1,1,1,35,0,0,3,0,1,1,1,0,2.888888889,1,1,2022
"KSSTID0257",5,1,1,1,1,1,35,0,0,3,0,1,1,1,0,3.422222222,1,1,2023
"KSSTID0257",6,0,1,1,1,1,35,0,0,2,0,1,1,1,0,3.055555556,1,1,2023
"KSSTID0258",1,0,1,1,1,0,34,8.83172213973195,8.61243973283205,3,1,0,0,1,0,3.366666667,1,1,2022
"KSSTID0258",2,0,1,1,1,0,34,8.89898836382171,8.83172213973195,3,0,0,0,1,0,2.966666667,1,1,2022
"KSSTID0258",3,0,1,1,1,0,34,8.71438365607631,8.89898836382171,3,0,0,0,1,0,3.333333333,1,1,2022
"KSSTID0258",4,0,1,1,1,0,34,8.8956446955161,8.71438365607631,2,0,0,0,1,0,2.866666667,1,1,2022
"KSSTID0258",5,0,1,1,1,0,34,0,8.8956446955161,2,0,1,0,1,0,3.266666667,1,1,2023
"KSSTID0258",6,0,1,1,1,0,34,0,0,3,0,1,1,1,0,3.033333333,1,1,2023
"KSSTID0259",1,0,0,0,1,0,60,8.82291751908867,8.85762045374503,2,1,0,0,1,0,2.333333333,0,0,2022
"KSSTID0259",2,0,0,0,1,0,60,8.99463657691586,8.82291751908867,1,1,0,0,1,0,2.2,1,0,2022
"KSSTID0259",3,0,0,0,1,0,60,8.80199311446278,8.99463657691586,3,1,0,0,1,0,2.7,0,0,2022
"KSSTID0259",4,0,0,0,1,0,60,8.7454293533484,8.80199311446278,3,1,0,0,1,0,2.3,0,0,2022
"KSSTID0259",5,0,0,0,1,0,60,0,8.7454293533484,2,1,1,0,1,0,2.766666667,1,0,2023
"KSSTID0259",6,0,0,0,1,0,60,0,0,2,1,1,1,1,0,2.6,1,0,2023
"KSSTID0260",1,0,1,1,0,1,27,0,6.5151570365808,2,1,1,0,1,0,3.366666667,0,1,2022
"KSSTID0260",2,0,1,1,0,1,27,0,0,,,1,1,1,0,2.966666667,1,1,2022
"KSSTID0260",3,1,1,1,0,1,27,6.81146461866385,0,,,0,1,1,1,3.333333333,0,1,2022
"KSSTID0260",4,0,1,1,0,1,27,7.88033938398972,6.81146461866385,,,0,0,1,0,2.866666667,0,1,2022
"KSSTID0260",5,0,1,1,0,1,27,0,7.88033938398972,,,1,0,1,0,3.266666667,1,1,2023
"KSSTID0260",6,0,1,1,0,1,27,0,0,,,1,1,1,0,3.033333333,1,1,2023
"KSSTID0261",1,0,1,1,1,1,32,7.64358352491875,8.62653536972421,2,0,0,0,1,0,3.3,1,1,2022
"KSSTID0261",2,0,1,1,1,1,32,7.3321337302016,7.64358352491875,2,0,0,0,1,0,2.833333333,1,1,2022
"KSSTID0261",3,0,1,1,1,1,32,8.01164694053788,7.3321337302016,2,0,0,0,1,0,3.366666667,1,1,2022
"KSSTID0261",4,0,1,1,1,1,32,7.72559931733147,8.01164694053788,3,0,0,0,1,0,2.833333333,1,1,2022
"KSSTID0261",5,0,1,1,1,1,32,0,7.72559931733147,2,0,1,0,1,0,3.466666667,1,1,2023
"KSSTID0261",6,0,1,1,1,1,32,0,0,2,0,1,1,1,0,2.9,1,1,2023
"KSSTID0262",1,0,0,0,1,0,65,0,0,4,,1,1,1,0,2.466666667,1,0,2022
"KSSTID0262",2,0,0,0,1,0,65,0,0,,,1,1,1,0,2.4,0,0,2022
"KSSTID0262",3,0,0,0,1,0,65,0,0,,,1,1,1,0,2.9,1,0,2022
"KSSTID0262",4,0,0,0,1,0,65,0,0,,,1,1,1,0,2.333333333,0,0,2022
"KSSTID0262",5,0,0,0,1,0,65,0,0,,,1,1,1,0,2.766666667,1,0,2023
"KSSTID0262",6,0,0,0,1,0,65,0,0,,,1,1,1,0,2.566666667,1,0,2023
"KSSTID0263",1,0,0,0,0,1,39,8.83338983176622,8.53089686569471,3,1,0,0,1,0,3.366666667,0,0,2022
"KSSTID0263",2,0,0,0,0,1,39,8.60664259400473,8.83338983176622,3,,0,0,1,0,2.966666667,0,0,2022
"KSSTID0263",3,1,0,0,0,1,39,8.74166066595721,8.60664259400473,,,0,0,1,0,3.333333333,0,0,2022
"KSSTID0263",4,1,0,0,0,1,39,9.08769804908383,8.74166066595721,,,0,0,1,0,2.866666667,0,0,2022
"KSSTID0263",5,0,0,0,0,1,39,0,9.08769804908383,,,1,0,1,0,3.266666667,1,0,2023
"KSSTID0263",6,1,0,0,0,1,39,0,0,,,1,1,1,0,3.033333333,1,0,2023
"KSSTID0264",1,1,1,0,1,1,32,5.53338948872752,7.94517987067008,2,0,0,0,1,1,2.833333333,1,1,2022
"KSSTID0264",2,0,1,0,1,1,32,8.32692333037579,5.53338948872752,2,0,0,0,1,1,2.8,1,1,2022
"KSSTID0264",3,0,1,0,1,1,32,7.86121076582136,8.32692333037579,1,0,0,0,1,1,3.3,1,1,2022
"KSSTID0264",4,0,1,0,1,1,32,7.72608030827031,7.86121076582136,1,0,0,0,1,1,2.9,1,1,2022
"KSSTID0264",5,0,1,1,1,1,32,0,7.72608030827031,1,0,1,0,1,1,3.333333333,1,1,2023
"KSSTID0264",6,0,1,1,1,1,32,0,0,2,0,1,1,1,1,3.1,1,1,2023
"KSSTID0265",1,0,1,0,0,0,59,0,0,4,0,1,1,1,0,3.833333333,1,0,2022
"KSSTID0265",2,0,1,0,0,0,59,0,0,3,0,1,1,1,0,3.133333333,1,0,2022
"KSSTID0265",3,0,1,0,0,0,59,0,0,3,0,1,1,1,0,3.666666667,1,0,2022
"KSSTID0265",4,0,1,0,0,0,59,0,0,3,0,1,1,1,0,3.2,1,0,2022
"KSSTID0265",5,0,1,0,0,0,59,0,0,3,0,1,1,1,0,3.933333333,1,0,2023
"KSSTID0265",6,0,1,0,0,0,59,0,0,3,0,1,1,1,0,3.466666667,1,0,2023
"KSSTID0266",1,0,1,0,1,1,42,9.25562630826649,8.06763511999745,,,0,0,1,0,3.366666667,1,0,2022
"KSSTID0266",2,0,1,0,1,1,42,9.20131879969322,9.25562630826649,,,0,0,1,0,2.966666667,1,0,2022
"KSSTID0266",3,0,1,1,1,1,42,7.8102512998341,9.20131879969322,,,0,0,1,0,3.333333333,0,0,2022
"KSSTID0266",4,1,1,1,1,1,42,9.09782207821323,7.8102512998341,,,0,0,1,1,2.866666667,1,0,2022
"KSSTID0266",5,1,1,1,1,1,42,0,9.09782207821323,,,1,0,1,1,3.266666667,1,0,2023
"KSSTID0266",6,0,1,1,1,1,42,0,0,,,1,1,1,0,3.3,1,0,2023
"KSSTID0267",1,0,1,0,0,1,30,0,6.54692887249235,,,1,0,1,0,3.033333333,0,1,2022
"KSSTID0267",2,0,1,0,0,1,30,0,0,,,1,1,1,0,2.4,0,1,2022
"KSSTID0267",3,0,1,0,0,1,30,0,0,,,1,1,1,0,2.733333333,1,1,2022
"KSSTID0267",4,0,1,0,0,1,30,0,0,,,1,1,1,0,2.266666667,1,1,2022
"KSSTID0267",5,0,1,0,0,1,30,0,0,,,1,1,1,0,3.133333333,1,1,2023
"KSSTID0267",6,0,1,0,0,1,30,0,0,,,1,1,1,1,2.766666667,1,1,2023
