"stid","seq","wage_ratio","treatment","expunge","white","female","age_enroll","unemploy_lag","local_unemploy","ps_employed","married","dependent","year","pe_wage_avg"
29,-6,0.565722266016424,1,0,1,1,42,0,4.133333333,1,0,1,2018,6970.735
29,-8,0.360501439231301,1,0,1,1,42,,4.533333333,1,0,1,2018,6970.735
29,0,1.52713451307502,1,0,1,1,42,0,4.733333333,1,0,1,2020,6970.735
29,-3,1.80131650392677,1,0,1,1,42,0,4.433333333,1,0,1,2019,6970.735
29,-7,0.499473871837044,1,0,1,1,42,0,3.966666667,1,0,1,2018,6970.735
29,2,1.90783324857422,1,1,1,1,42,0,6,1,0,1,2020,6970.735
29,3,2.11554448705911,1,1,1,1,42,0,4.066666667,1,0,1,2020,6970.735
29,-1,2.01149376643926,1,0,1,1,42,0,4.233333333,1,0,1,2019,6970.735
29,4,3.24758006149997,1,1,1,1,42,0,4.2,1,0,1,2021,6970.735
29,5,3.65749809740293,1,1,1,1,42,0,3.7,1,0,1,2021,6970.735
29,-2,1.54212575861799,1,0,1,1,42,0,5.166666667,1,0,1,2019,6970.735
29,7,2.8932601798806,1,1,1,1,42,0,2.266666667,1,0,1,2021,6970.735
29,6,2.01441167968658,1,1,1,1,42,0,3.666666667,1,0,1,2021,6970.735
29,-5,0.132501092065614,1,0,1,1,42,0,3.266666667,1,0,1,2018,6970.735
29,-4,1.08686530186559,1,0,1,1,42,0,4.2,1,0,1,2019,6970.735
30,-8,1.00507904775688,1,0,0,1,33,,4,1,0,1,2018,11927.67875
30,-7,0.913939772229362,1,0,0,1,33,0,3.566666667,1,0,1,2018,11927.67875
30,-6,1.03686142620164,1,0,0,1,33,0,3.666666667,1,0,1,2018,11927.67875
30,-5,0.944381571309506,1,0,0,1,33,0,3.133333333,1,0,1,2018,11927.67875
30,-4,1.06427748986784,1,0,0,1,33,0,3.733333333,1,0,1,2019,11927.67875
30,-3,1.06811226786268,1,0,0,1,33,0,3.233333333,1,0,1,2019,11927.67875
30,-2,0.989263732476028,1,0,0,1,33,0,3.5,1,0,1,2019,11927.67875
30,-1,0.97808469229606,1,0,0,1,33,0,2.966666667,1,0,1,2019,11927.67875
30,0,0.94050738916824,1,0,0,1,33,0,3.7,1,0,1,2020,11927.67875
30,1,0.690196321727729,1,0,0,1,33,0,14.46666667,1,0,1,2020,11927.67875
30,2,0.928536912515354,1,1,0,1,33,0,9.1,1,0,1,2020,11927.67875
30,3,0.968838970449301,1,1,0,1,33,0,6.533333333,1,0,1,2020,11927.67875
30,4,0.543338744766244,1,1,0,1,33,0,5.7,1,0,1,2021,11927.67875
30,5,0.801611964943305,1,1,0,1,33,0,5.066666667,1,0,1,2021,11927.67875
30,6,0.816849632205261,1,1,0,1,33,0,4.633333333,1,0,1,2021,11927.67875
30,7,0.86586839036053,1,1,0,1,33,0,3.066666667,1,0,1,2021,11927.67875
33,5,0.600174000307677,0,1,1,1,43,0,2.833333333,1,0,1,2021,7142.22875
33,7,0.649192312693709,0,1,1,1,43,0,1.933333333,1,0,1,2021,7142.22875
33,6,0.545810017636302,0,1,1,1,43,0,2.966666667,1,0,1,2021,7142.22875
33,-3,0.998198216488095,0,0,1,1,43,0,2.783333333,1,0,1,2019,7142.22875
33,-7,0.841874463905962,0,0,1,1,43,0,2.916666667,1,0,1,2018,7142.22875
33,-6,1.03294367321965,0,0,1,1,43,0,2.966666667,1,0,1,2018,7142.22875
33,4,0.493557420714087,0,1,1,1,43,0,3.233333333,1,0,1,2021,7142.22875
33,0,1.18303827779249,0,1,1,1,43,0,3.283333333,1,0,1,2020,7142.22875
33,-4,1.04175884873472,0,0,1,1,43,0,3.166666667,1,0,1,2019,7142.22875
33,2,0.00369632518420808,0,1,1,1,43,0,4.516666667,1,0,1,2020,7142.22875
33,1,0.866075593000294,0,1,1,1,43,0,5.383333333,1,0,1,2020,7142.22875
33,-1,1.03023023450488,0,0,1,1,43,0,2.566666667,1,0,1,2019,7142.22875
33,3,0.508783760251308,0,1,1,1,43,0,3.383333333,1,0,1,2020,7142.22875
33,-2,1.18426338557135,0,0,1,1,43,0,3.083333333,1,0,1,2019,7142.22875
33,-5,0.916970070441947,0,0,1,1,43,0,2.6,1,0,1,2018,7142.22875
33,-8,0.9537611071334,0,0,1,1,43,,3.216666667,1,0,1,2018,7142.22875
35,-8,0.912045231472315,0,0,1,0,42,,4,1,1,1,2018,14115.835
35,-7,0.740996193282225,0,0,1,0,42,0,3.566666667,1,1,1,2018,14115.835
35,-6,0.798335344667885,0,0,1,0,42,0,3.666666667,1,1,1,2018,14115.835
35,-5,0.957998588110445,0,0,1,0,42,0,3.133333333,1,1,1,2018,14115.835
35,-4,0.817621486791253,0,0,1,0,42,0,3.733333333,1,1,1,2019,14115.835
35,-3,1.2950725196207,0,0,1,0,42,0,3.233333333,1,1,1,2019,14115.835
35,-2,1.11203340078713,0,0,1,0,42,0,3.5,1,1,1,2019,14115.835
35,-1,1.36589723526805,0,0,1,0,42,0,2.966666667,1,1,1,2019,14115.835
35,0,1.12813517585038,0,0,1,0,42,0,3.7,1,1,1,2020,14115.835
35,1,1.68651234588673,0,0,1,0,42,0,14.46666667,1,1,1,2020,14115.835
35,2,1.49695855753485,0,0,1,0,42,0,9.1,1,1,1,2020,14115.835
35,3,1.3588576233712,0,0,1,0,42,0,6.533333333,1,1,1,2020,14115.835
35,4,1.49800419174636,0,0,1,0,42,0,5.7,1,1,1,2021,14115.835
35,5,1.37973842850954,0,0,1,0,42,0,5.066666667,1,1,1,2021,14115.835
35,6,1.14028465195293,0,0,1,0,42,0,4.633333333,1,1,1,2021,14115.835
35,7,1.66531770880008,0,0,1,0,42,0,3.066666667,1,1,1,2021,14115.835
37,-8,1.00597472502052,1,0,0,1,34,,4,1,0,1,2018,8856.68375
37,-7,0.896179678991022,1,0,0,1,34,0,3.566666667,1,0,1,2018,8856.68375
37,-6,1.18744784129839,1,0,0,1,34,0,3.666666667,1,0,1,2018,8856.68375
37,-5,0.974310503070633,1,0,0,1,34,0,3.133333333,1,0,1,2018,8856.68375
37,-4,1.06652560559137,1,0,0,1,34,0,3.733333333,1,0,1,2019,8856.68375
37,-3,0.909386653892886,1,0,0,1,34,0,3.233333333,1,0,1,2019,8856.68375
37,-2,1.04630584782933,1,0,0,1,34,0,3.5,1,0,1,2019,8856.68375
37,-1,0.913869144305847,1,0,0,1,34,0,2.966666667,1,0,1,2019,8856.68375
37,0,1.06566636750465,1,0,0,1,34,0,3.7,1,0,1,2020,8856.68375
37,1,0.952383560043001,1,0,0,1,34,0,14.46666667,1,0,1,2020,8856.68375
37,2,1.06557152387879,1,1,0,1,34,0,9.1,1,0,1,2020,8856.68375
37,3,1.13971214112732,1,1,0,1,34,0,6.533333333,1,0,1,2020,8856.68375
37,4,0.994665751726768,1,1,0,1,34,0,5.7,1,0,1,2021,8856.68375
37,5,0.973063986844963,1,1,0,1,34,0,5.066666667,1,0,1,2021,8856.68375
37,6,1.22726748598199,1,1,0,1,34,0,4.633333333,1,0,1,2021,8856.68375
37,7,1.27596630059191,1,1,0,1,34,0,3.066666667,1,0,1,2021,8856.68375
38,7,1.56377024155168,1,1,1,0,29,0,3.066666667,0,0,0,2021,3090.3325
38,5,2.59650377427024,1,1,1,0,29,0,5.066666667,0,0,0,2021,3090.3325
38,1,0.404487219417328,1,0,1,0,29,0,14.46666667,0,0,1,2020,3090.3325
38,-6,0,1,0,1,0,29,0,3.666666667,0,0,1,2018,3090.3325
38,6,0.757436295285378,1,1,1,0,29,0,4.633333333,0,0,0,2021,3090.3325
38,-8,2.99012161312739,1,0,1,0,29,,4,0,0,1,2018,3090.3325
38,2,0,1,1,1,0,29,0,9.1,0,0,1,2020,3090.3325
38,-2,2.10127550999771,1,0,1,0,29,1,3.5,0,0,0,2019,3090.3325
38,4,2.32984638384381,1,1,1,0,29,0,5.7,0,0,0,2021,3090.3325
38,-7,1.6739493242232,1,0,1,0,29,0,3.566666667,0,0,1,2018,3090.3325
38,-3,0,1,0,1,0,29,1,3.233333333,0,0,0,2019,3090.3325
38,-1,1.2346535526517,1,0,1,0,29,0,2.966666667,0,0,0,2019,3090.3325
38,-4,0,1,0,1,0,29,1,3.733333333,0,0,0,2019,3090.3325
38,3,0.250905040153446,1,1,1,0,29,1,6.533333333,0,0,1,2020,3090.3325
38,-5,0,1,0,1,0,29,1,3.133333333,0,0,1,2018,3090.3325
38,0,1.27097003315986,1,0,1,0,29,0,3.7,0,0,1,2020,3090.3325
39,-3,0.982555364899184,1,0,1,0,24,0,2.933333333,1,0,0,2019,6404.04625
39,-5,0.970595738592613,1,0,1,0,24,0,2.777777778,1,0,0,2018,6404.04625
39,-4,0.902660564014509,1,0,1,0,24,0,3.255555556,1,0,0,2019,6404.04625
39,7,2.5086077415509,1,1,1,0,24,0,2.1,1,0,0,2021,6404.04625
39,2,1.20259905993027,1,1,1,0,24,0,5.522222222,1,0,0,2020,6404.04625
39,-2,1.06303261004712,1,0,1,0,24,0,3.222222222,1,0,0,2019,6404.04625
39,3,1.9071754830003,1,1,1,0,24,0,3.911111111,1,0,0,2020,6404.04625
39,0,1.11736232385892,1,0,1,0,24,0,3.044444444,1,0,0,2020,6404.04625
39,4,1.12101314071553,1,1,1,0,24,0,3.5,1,0,0,2021,6404.04625
39,-1,1.05746113248323,1,0,1,0,24,0,2.611111111,1,0,0,2019,6404.04625
39,6,1.49343549790884,1,1,1,0,24,0,3.355555556,1,0,0,2021,6404.04625
39,1,1.18145305399692,1,1,1,0,24,0,8.633333333,1,0,0,2020,6404.04625
39,-7,1.05723159010602,1,0,1,0,24,0,3.244444444,1,0,0,2018,6404.04625
39,-8,1.07499692089201,1,0,1,0,24,,3.522222222,1,0,0,2018,6404.04625
39,-6,0.89146607896531,1,0,1,0,24,0,3.288888889,1,0,0,2018,6404.04625
39,5,1.20619053930162,1,1,1,0,24,0,3.311111111,1,0,0,2021,6404.04625
41,-8,8,1,0,1,0,57,,4,1,1,0,2018,849.2625
41,-7,0,1,0,1,0,57,0,3.566666667,1,1,0,2018,849.2625
41,-6,0,1,0,1,0,57,1,3.666666667,1,1,0,2018,849.2625
41,-5,0,1,0,1,0,57,1,3.133333333,1,1,0,2018,849.2625
41,-4,0,1,0,1,0,57,1,3.733333333,1,0,0,2019,849.2625
41,-3,0,1,0,1,0,57,1,3.233333333,1,0,0,2019,849.2625
41,-2,0,1,0,1,0,57,1,3.5,1,0,0,2019,849.2625
41,-1,0,1,0,1,0,57,1,2.966666667,1,0,0,2019,849.2625
41,0,0,1,0,1,0,57,1,3.7,1,1,0,2020,849.2625
41,1,0,1,0,1,0,57,1,14.46666667,1,1,0,2020,849.2625
41,2,0,1,1,1,0,57,1,9.1,1,1,0,2020,849.2625
41,3,8.17615283849222,1,1,1,0,57,1,6.533333333,1,1,0,2020,849.2625
41,4,10.0117572599756,1,1,1,0,57,0,5.7,1,1,0,2021,849.2625
41,5,10.2249657791319,1,1,1,0,57,0,5.066666667,1,1,0,2021,849.2625
41,6,9.97019178404792,1,1,1,0,57,0,4.633333333,1,1,0,2021,849.2625
41,7,10.1030364581034,1,1,1,0,57,0,3.066666667,1,1,0,2021,849.2625
42,-8,1.0381913363946,1,0,1,1,30,,3.933333333,1,0,1,2018,2192.4475
42,-7,0.519629318375925,1,0,1,1,30,0,3.466666667,1,0,1,2018,2192.4475
42,-6,0.443349270621075,1,0,1,1,30,0,3.666666667,1,0,1,2018,2192.4475
42,-5,1.13307160148647,1,0,1,1,30,0,3.3,1,0,1,2018,2192.4475
42,-4,1.24007986508229,1,0,1,1,30,0,4,1,0,1,2019,2192.4475
42,-3,1.85390528165441,1,0,1,1,30,0,3.266666667,1,0,1,2019,2192.4475
42,-2,0.0935119313005214,1,0,1,1,30,0,3.6,1,0,1,2019,2192.4475
42,-1,1.67826139508472,1,0,1,1,30,0,3.133333333,1,0,1,2019,2192.4475
42,0,1.91181316770413,1,0,1,1,30,0,3.7,1,0,1,2020,2192.4475
42,1,0,1,0,1,1,30,0,9.933333333,1,0,1,2020,2192.4475
42,2,1.23570119694998,1,0,1,1,30,1,6.1,1,0,1,2020,2192.4475
42,3,5.07001878038129,1,1,1,1,30,0,4.366666667,1,0,1,2020,2192.4475
42,4,3.18964536208963,1,1,1,1,30,0,4.066666667,1,0,1,2021,2192.4475
42,5,2.61741273166176,1,1,1,1,30,0,3.533333333,1,0,1,2021,2192.4475
42,6,2.3047347770015,1,1,1,1,30,0,3.533333333,1,0,1,2021,2192.4475
42,7,4.35995844826387,1,1,1,1,30,0,2.4,1,0,1,2021,2192.4475
43,-8,0.186002447591912,1,0,1,0,47,,3.788888889,0,1,1,2018,6190.77875
43,-7,1.28636159061572,1,0,1,0,47,0,3.511111111,0,1,1,2018,6190.77875
43,-6,1.0649144907658,1,0,1,0,47,0,3.622222222,0,1,1,2018,6190.77875
43,-5,1.35249866585848,1,0,1,0,47,0,3.022222222,0,1,1,2018,6190.77875
43,-4,1.20642011314005,1,0,1,0,47,0,3.588888889,0,1,1,2019,6190.77875
43,-3,1.37471234939546,1,0,1,0,47,0,3.244444444,0,1,1,2019,6190.77875
43,-2,1.52909034263258,1,0,1,0,47,0,3.544444444,0,1,1,2019,6190.77875
43,-1,0,1,0,1,0,47,0,2.944444444,0,1,1,2019,6190.77875
43,0,0,1,0,1,0,47,1,3.544444444,0,1,1,2020,6190.77875
43,1,0,1,0,1,0,47,1,12.28888889,0,1,1,2020,6190.77875
43,2,0,1,0,1,0,47,1,7.611111111,0,1,1,2020,6190.77875
43,3,0,1,0,1,0,47,1,5.444444444,0,1,1,2020,6190.77875
43,4,0,1,0,1,0,47,1,4.788888889,0,1,1,2021,6190.77875
43,5,0,1,0,1,0,47,1,4.355555556,0,1,1,2021,6190.77875
43,6,0,1,1,1,0,47,1,4.088888889,0,1,1,2021,6190.77875
43,7,0,1,1,1,0,47,1,2.722222222,0,1,1,2021,6190.77875
44,-8,0.694601204815266,1,0,1,1,46,,4,0,1,1,2018,6382.92875
44,-7,0.820618591426389,1,0,1,1,46,0,3.566666667,0,1,1,2018,6382.92875
44,-6,0.931285657857296,1,0,1,1,46,0,3.666666667,0,1,1,2018,6382.92875
44,-5,1.08720937861009,1,0,1,1,46,0,3.133333333,0,1,1,2018,6382.92875
44,-4,1.30877851331178,1,0,1,1,46,0,3.733333333,0,1,0,2019,6382.92875
44,-3,1.11356875164868,1,0,1,1,46,0,3.233333333,0,1,0,2019,6382.92875
44,-2,1.11379748677282,1,0,1,1,46,0,3.5,0,1,0,2019,6382.92875
44,-1,0.93014041555767,1,0,1,1,46,0,2.966666667,0,1,0,2019,6382.92875
44,0,0,1,0,1,1,46,0,3.7,0,1,0,2020,6382.92875
44,1,0,1,0,1,1,46,1,14.46666667,0,1,0,2020,6382.92875
44,2,0,1,0,1,1,46,1,9.1,0,1,0,2020,6382.92875
44,3,0,1,1,1,1,46,1,6.533333333,0,1,0,2020,6382.92875
44,4,0,1,1,1,1,46,1,5.7,0,1,0,2021,6382.92875
44,5,0.05264041213056,1,1,1,1,46,1,5.066666667,0,1,0,2021,6382.92875
44,6,0.865120106502834,1,1,1,1,46,0,4.633333333,0,1,0,2021,6382.92875
44,7,1.22488598983656,1,1,1,1,46,0,3.066666667,0,1,0,2021,6382.92875
45,-8,0.43262157814412,0,0,0,1,28,,3.933333333,1,0,1,2018,2181.93
45,-7,1.25174043163621,0,0,0,1,28,0,3.466666667,1,0,1,2018,2181.93
45,-6,0.387267235887494,0,0,0,1,28,0,3.666666667,1,0,1,2018,2181.93
45,-5,1.91779296311064,0,0,0,1,28,0,3.3,1,0,1,2018,2181.93
45,-4,1.44673293827025,0,0,0,1,28,0,4,1,0,1,2019,2181.93
45,-3,1.10378426438978,0,0,0,1,28,0,3.266666667,1,0,1,2019,2181.93
45,-2,1.24700150783939,0,0,0,1,28,0,3.6,1,0,1,2019,2181.93
45,-1,0.213059080722113,0,0,0,1,28,0,3.133333333,1,0,1,2019,2181.93
45,0,1.05292103779681,0,0,0,1,28,0,3.7,1,0,1,2020,2181.93
45,1,0,0,0,0,1,28,0,9.933333333,1,0,1,2020,2181.93
45,2,0.43104040917903,0,0,0,1,28,1,6.1,1,0,1,2020,2181.93
45,3,0.625414197522377,0,0,0,1,28,0,4.366666667,1,0,1,2020,2181.93
45,4,0,0,0,0,1,28,0,4.066666667,1,0,1,2021,2181.93
45,5,0,0,0,0,1,28,1,3.533333333,1,0,1,2021,2181.93
45,6,0,0,0,0,1,28,1,3.533333333,1,0,1,2021,2181.93
45,7,0,0,0,0,1,28,1,2.4,1,0,1,2021,2181.93
46,-8,0,0,0,1,1,46,,4.033333333,1,0,1,2018,1944.48875
46,-7,0,0,0,1,1,46,1,3.633333333,1,0,1,2018,1944.48875
46,-6,0,0,0,1,1,46,1,3.733333333,1,0,1,2018,1944.48875
46,-5,0,0,0,1,1,46,1,3.1,1,0,1,2018,1944.48875
46,-4,1.44483736406292,0,0,1,1,46,1,3.533333333,1,0,1,2019,1944.48875
46,-3,2.11511637699112,0,0,1,1,46,0,3.333333333,1,0,1,2019,1944.48875
46,-2,2.55660003175642,0,0,1,1,46,0,3.4,1,0,1,2019,1944.48875
46,-1,1.88344622718954,0,0,1,1,46,0,2.8,1,0,1,2019,1944.48875
46,0,1.75773709156199,0,0,1,1,46,0,3.333333333,1,0,1,2020,1944.48875
46,1,2.53333427616899,0,0,1,1,46,0,8.3,1,0,1,2020,1944.48875
46,2,2.83812904548818,0,0,1,1,46,0,5.933333333,1,0,1,2020,1944.48875
46,3,0,0,0,1,1,46,0,4.4,1,0,1,2020,1944.48875
46,4,0.102854799237075,0,0,1,1,46,1,3.866666667,1,0,1,2021,1944.48875
46,5,0,0,0,1,1,46,0,3.433333333,1,0,1,2021,1944.48875
46,6,0.394962429070366,0,0,1,1,46,1,3.8,1,0,1,2021,1944.48875
46,7,1.21987848991155,0,0,1,1,46,0,2.566666667,1,0,1,2021,1944.48875
47,-8,0.880358841919261,1,0,1,0,64,,3.883333333,1,0,0,2018,3448.59375
47,-7,0.724991164876988,1,0,1,0,64,0,3.483333333,1,0,0,2018,3448.59375
47,-6,0.932554030175343,1,0,1,0,64,0,3.533333333,1,0,0,2018,3448.59375
47,-5,1.25859127361696,1,0,1,0,64,0,3.016666667,1,0,0,2018,3448.59375
47,-4,0.924924833491912,1,0,1,0,64,0,3.583333333,1,0,0,2019,3448.59375
47,-3,1.07399429115128,1,0,1,0,64,0,3.166666667,1,0,0,2019,3448.59375
47,-2,0.920723120837298,1,0,1,0,64,0,3.433333333,1,0,0,2019,3448.59375
47,-1,1.28386244393095,1,0,1,0,64,0,2.883333333,1,0,0,2019,3448.59375
47,0,0.920723120837298,1,0,1,0,64,0,3.533333333,1,0,0,2020,3448.59375
47,1,1.67202356032803,1,0,1,0,64,0,12.81666667,1,0,0,2020,3448.59375
47,2,0.920723120837298,1,0,1,0,64,0,7.866666667,1,0,0,2020,3448.59375
47,3,0.22046087626297,1,0,1,0,64,0,5.666666667,1,0,0,2020,3448.59375
47,4,0,1,0,1,0,64,0,5.033333333,1,0,0,2021,3448.59375
47,5,0,1,0,1,0,64,1,4.483333333,1,0,0,2021,3448.59375
47,6,0,1,1,1,0,64,1,4.15,1,0,0,2021,3448.59375
47,7,0,1,1,1,0,64,1,2.766666667,1,0,0,2021,3448.59375
48,-8,0,0,0,1,0,50,,4,1,1,1,2018,2849.18
48,-7,0,0,0,1,0,50,1,3.566666667,1,1,1,2018,2849.18
48,-6,0,0,0,1,0,50,1,3.666666667,1,1,1,2018,2849.18
48,-5,0,0,0,1,0,50,1,3.133333333,1,1,1,2018,2849.18
48,-4,0,0,0,1,0,50,1,3.733333333,1,1,1,2019,2849.18
48,-3,2.05644782007455,0,0,1,0,50,1,3.233333333,1,1,1,2019,2849.18
48,-2,2.79602552313297,0,0,1,0,50,0,3.5,1,1,1,2019,2849.18
48,-1,3.14752665679248,0,0,1,0,50,0,2.966666667,1,1,1,2019,2849.18
48,0,2.91004429344583,0,0,1,0,50,0,3.7,1,1,1,2020,2849.18
48,1,2.64692297432946,0,0,1,0,50,0,14.46666667,1,1,1,2020,2849.18
48,2,2.81578559445174,0,0,1,0,50,0,9.1,1,1,1,2020,2849.18
48,3,3.05021795744741,0,0,1,0,50,0,6.533333333,1,1,1,2020,2849.18
48,4,2.76418127320843,0,0,1,0,50,0,5.7,1,1,1,2021,2849.18
48,5,3.09024701844039,0,0,1,0,50,0,5.066666667,1,1,1,2021,2849.18
48,6,3.46775563495462,0,0,1,0,50,0,4.633333333,1,1,1,2021,2849.18
48,7,3.82014123361809,0,0,1,0,50,0,3.066666667,1,1,1,2021,2849.18
49,-7,1.0496386665597,0,0,1,1,24,0,3.666666667,1,0,0,2018,11560.9975
49,7,0,0,0,1,1,24,1,3.366666667,1,0,0,2022,11560.9975
49,5,0,0,0,1,1,24,1,4.633333333,1,0,0,2021,11560.9975
49,0,0.434183988016605,0,0,1,1,24,0,14.46666667,1,0,0,2020,11560.9975
49,6,0,0,0,1,1,24,1,3.066666667,1,0,0,2021,11560.9975
49,-1,1.13842339296414,0,0,1,1,24,0,3.7,1,0,0,2020,11560.9975
49,3,0,0,0,1,1,24,1,5.7,1,0,0,2021,11560.9975
49,-3,0.916239277795882,0,0,1,1,24,0,3.5,1,0,0,2019,11560.9975
49,2,0,0,0,1,1,24,1,6.533333333,1,0,0,2020,11560.9975
49,4,0,0,0,1,1,24,1,5.066666667,1,0,0,2021,11560.9975
49,1,0,0,0,1,1,24,0,9.1,1,0,0,2020,11560.9975
49,-2,1.18248792978288,0,0,1,1,24,0,2.966666667,1,0,0,2019,11560.9975
49,-5,1.0218322424168,0,0,1,1,24,0,3.733333333,1,0,0,2019,11560.9975
49,-4,0.785009252013072,0,0,1,1,24,0,3.233333333,1,0,0,2019,11560.9975
49,-8,0.827033307463305,0,0,1,1,24,,3.566666667,1,0,0,2018,11560.9975
49,-6,1.07933593100422,0,0,1,1,24,0,3.133333333,1,0,0,2018,11560.9975
50,-7,0.980894994717553,1,0,0,0,46,0,3.5,1,0,1,2018,21315.88
50,0,0.851694605148837,1,0,0,0,46,0,8.3,1,1,1,2020,21315.88
50,5,0.873662264940504,1,0,0,0,46,0,3.3,1,1,1,2021,21315.88
50,1,1.11757056241638,1,0,0,0,46,0,5.1,1,1,1,2020,21315.88
50,3,0.882358598378298,1,0,0,0,46,0,3.666666667,1,1,1,2021,21315.88
50,-2,0.928134329898648,1,0,0,0,46,0,3.116666667,1,0,1,2019,21315.88
50,-8,0.974999390126047,1,0,0,0,46,,3.283333333,1,0,1,2018,21315.88
50,-4,0.929229288211418,1,0,0,0,46,0,3.283333333,1,0,1,2019,21315.88
50,4,0.903217694976703,1,0,0,0,46,0,3.2,1,1,1,2021,21315.88
50,-1,1.3575090495912,1,0,0,0,46,0,3.883333333,1,1,1,2020,21315.88
50,-5,0.856154660281443,1,0,0,0,46,0,4.15,1,0,1,2019,21315.88
50,-6,1.13826968438554,1,0,0,0,46,0,3.15,1,0,1,2018,21315.88
50,2,0.973450779418912,1,0,0,0,46,0,3.7,1,1,1,2020,21315.88
50,-3,0.834808602788156,1,0,0,0,46,0,3.483333333,1,0,1,2019,21315.88
50,6,1.05768234762065,1,0,0,0,46,0,2.216666667,1,1,1,2021,21315.88
50,7,0.92099129850609,1,0,0,0,46,0,3,1,0,1,2022,21315.88
51,-8,0,0,0,1,1,29,,3.566666667,1,0,1,2018,2401.89625
51,-7,0,0,0,1,1,29,1,3.666666667,1,0,1,2018,2401.89625
51,-6,0,0,0,1,1,29,1,3.133333333,1,0,1,2018,2401.89625
51,-5,0,0,0,1,1,29,1,3.733333333,1,0,0,2019,2401.89625
51,-4,0,0,0,1,1,29,1,3.233333333,1,0,0,2019,2401.89625
51,-3,0.941364557274278,0,0,1,1,29,1,3.5,1,0,0,2019,2401.89625
51,-2,3.82181786578001,0,0,1,1,29,0,2.966666667,1,0,0,2019,2401.89625
51,-1,3.23681757694572,0,0,1,1,29,0,3.7,1,0,1,2020,2401.89625
51,0,0.774958535365547,0,0,1,1,29,0,14.46666667,1,0,1,2020,2401.89625
51,1,0,0,0,1,1,29,0,9.1,1,0,1,2020,2401.89625
51,2,1.62474544851802,0,1,1,1,29,1,6.533333333,1,0,1,2020,2401.89625
51,3,0.458283741439706,0,1,1,1,29,0,5.7,1,0,1,2021,2401.89625
51,4,0.845685986644927,0,1,1,1,29,0,5.066666667,1,0,1,2021,2401.89625
51,5,2.63632536168038,0,1,1,1,29,0,4.633333333,1,0,1,2021,2401.89625
51,6,1.97704626084495,0,1,1,1,29,0,3.066666667,1,0,1,2021,2401.89625
51,7,3.72174693224156,0,1,1,1,29,0,3.366666667,1,0,1,2022,2401.89625
52,-8,0.858809976968544,0,0,0,0,48,,3.133333333,1,0,0,2018,24357.44875
52,-7,1.02379482580252,0,0,0,0,48,0,3.2,1,0,0,2018,24357.44875
52,-6,0.970104063135923,0,0,0,0,48,0,2.65,1,0,0,2018,24357.44875
52,-5,1.04135742048929,0,0,0,0,48,0,4.15,1,0,0,2019,24357.44875
52,-4,0.872599598510907,0,0,0,0,48,0,3.016666667,1,0,0,2019,24357.44875
52,-3,1.12756841990687,0,0,0,0,48,0,3.2,1,0,0,2019,24357.44875
52,-2,0.977917689347494,0,0,0,0,48,0,2.583333333,1,0,0,2019,24357.44875
52,-1,1.12784800583846,0,0,0,0,48,0,3.533333333,1,0,0,2020,24357.44875
52,0,0.980867505674214,0,0,0,0,48,0,8.283333333,1,0,0,2020,24357.44875
52,1,1.29950104072373,0,0,0,0,48,0,6.033333333,1,0,0,2020,24357.44875
52,2,1.37620037073875,0,0,0,0,48,0,3.85,1,0,0,2020,24357.44875
52,3,0.981643449008591,0,0,0,0,48,0,3.7,1,0,0,2021,24357.44875
52,4,1.2467229352171,0,0,0,0,48,0,2.933333333,1,0,0,2021,24357.44875
52,5,1.13429942041857,0,0,0,0,48,0,2.983333333,1,0,0,2021,24357.44875
52,6,1.29189679604684,0,0,0,0,48,0,1.966666667,1,0,0,2021,24357.44875
52,7,1.09694986015315,0,0,0,0,48,0,2.433333333,1,0,0,2022,24357.44875
53,-8,0,0,0,1,1,26,,3,1,0,1,2018,1949.97125
53,-7,1.30972700238529,0,0,1,1,26,1,2.6,1,0,1,2018,1949.97125
53,-6,1.39723598488952,0,0,1,1,26,0,3.1,1,0,1,2019,1949.97125
53,-5,0.521843591283718,0,0,1,1,26,0,2.666666667,1,0,1,2019,1949.97125
53,-4,1.34322493216246,0,0,1,1,26,0,3,1,0,1,2019,1949.97125
53,-3,1.20238182998852,0,0,1,1,26,0,2.4,1,0,1,2019,1949.97125
53,-2,1.5119863946712,0,0,1,1,26,0,2.766666667,1,0,1,2020,1949.97125
53,-1,0.713600264619286,0,0,1,1,26,0,8.7,1,0,1,2020,1949.97125
53,0,0.780832025087549,0,0,1,1,26,0,5.3,1,0,1,2020,1949.97125
53,1,0.585906074256223,0,0,1,1,26,0,3.566666667,1,0,1,2020,1949.97125
53,2,0.392313476416639,0,0,1,1,26,0,3.333333333,1,0,1,2021,1949.97125
53,3,1.52584300922385,0,0,1,1,26,0,3.033333333,1,0,1,2021,1949.97125
53,4,0,0,0,1,1,26,0,3.033333333,1,0,1,2021,1949.97125
53,5,0.670943225444991,0,0,1,1,26,1,1.933333333,1,0,1,2021,1949.97125
53,6,0,0,0,1,1,26,0,2.333333333,1,0,1,2022,1949.97125
53,7,0,0,0,1,1,26,1,2.2,1,0,1,2022,1949.97125
55,-8,0,1,0,1,0,40,,4.366666667,0,1,1,2018,2548.675
55,-7,0,1,0,1,0,40,1,4.716666667,0,1,1,2018,2548.675
55,-6,4.38080571277232,1,0,1,0,40,1,3.65,0,1,1,2018,2548.675
